Ticker,Name,Exchange,Sector,Market,Currency,Address
RAJRATAN.NS,Rajratan Global Wire Limited,NSI,Basic Materials,in_market,INR,"Rajratan House, Indore, 452003, India"
RAJRILTD.NS,Raj Rayon Industries Limited,NSI,Consumer Cyclical,in_market,INR,"A/13 Agarwal Golden Chambers, Mumbai, 400053, India"
RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited,NSI,Consumer Defensive,in_market,INR,"1GV, 360, Kamaraj Road, Coimbatore, 641015, India"
RAJTV.NS,Raj Television Network Limited,NSI,Communication Services,in_market,INR,"No. 32, Poes Road, Chennai, 600018, India"
RAJVIR.NS,Rajvir Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Surya Towers, Secunderabad, 500003, India"
RALLIS.NS,Rallis India Limited,NSI,Basic Materials,in_market,INR,"Vios Tower, Mumbai, 400037, India"
RAMANEWS.NS,Shree Rama Newsprint Limited,NSI,Consumer Defensive,in_market,INR,"10, Abhishree Corporate Park, Ahmedabad, 380058, India"
RAMAPHO.NS,Rama Phosphates Limited,NSI,Basic Materials,in_market,INR,"51-52, Free Press House, Mumbai, 400021, India"
RAMASTEEL.NS,Rama Steel Tubes Limited,NSI,Basic Materials,in_market,INR,"B-5, Main Road, New Delhi, 110096, India"
RAMCOCEM.NS,The Ramco Cements Limited,NSI,Basic Materials,in_market,INR,"Auras Corporate Centre, Chennai, 600004, India"
RAMCOIND.NS,Ramco Industries Limited,NSI,Industrials,in_market,INR,"Auras Corporate Centre, Chennai, 600004, India"
RAMCOSYS.NS,Ramco Systems Limited,NSI,Technology,in_market,INR,"64, Sardar Patel Road, Chennai, 600113, India"
RAMKY.NS,Ramky Infrastructure Limited,NSI,Industrials,in_market,INR,"Ramky Grandiose, Hyderabad, 500032, India"
RAMRAT.NS,Ram Ratna Wires Limited,NSI,Industrials,in_market,INR,"Ram Ratna House, Mumbai, 400 013, India"
RANASUG.NS,Rana Sugars Limited,NSI,Consumer Defensive,in_market,INR,"SCO 49-50, Sector 8-C, Chandigarh, 160009, India"
RANEHOLDIN.NS,Rane Holdings Limited,NSI,Consumer Cyclical,in_market,INR,"Maithri, Chennai, 600086, India"
RATEGAIN.NS,RateGain Travel Technologies Limited,NSI,Technology,in_market,INR,"Tower A, Club 125, Noida, 201301, India"
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,NSI,Basic Materials,in_market,INR,"The First Building, A & B Wing, Ahmedabad, 380015, India"
RATNAVEER.NS,Ratnaveer Precision Engineering Limited,NSI,Basic Materials,in_market,INR,
RAYMOND.NS,Raymond Limited,NSI,Industrials,in_market,INR,"New Hind House, Mumbai, 400001, India"
RAYMONDLSL.NS,Raymond Lifestyle Limited,NSI,Consumer Cyclical,in_market,INR,"New Hind House, Mumbai, 400001, India"
RAYMONDREL.NS,Raymond Realty Limited,NSI,Real Estate,in_market,INR,"Jekegram, Thane, 400606, India"
RBA.NS,Restaurant Brands Asia Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. D-8, ABR Emerald, Mumbai, 400093, India"
RBLBANK.NS,RBL Bank Limited,NSI,Financial Services,in_market,INR,"One World Center, Tower 2B, Mumbai, 400013, India"
RBZJEWEL.NS,RBZ Jewellers Limited,NSI,Consumer Cyclical,in_market,INR,"Mondeal Retail Park, Ahmedabad, 380054, India"
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,NSI,Basic Materials,in_market,INR,"Priyadarshini, Mumbai, 400 022, India"
RCL,Royal Caribbean Cruises Ltd.,NYQ,Consumer Cyclical,us_market,USD,"1050 Caribbean Way, Miami, FL, 33132-2096, United States"
RCOM.NS,Reliance Communications Limited,NSI,Communication Services,in_market,INR,"Dhirubhai Ambani Knowledge City, Navi Mumbai, 400710, India"
RECLTD.NS,REC Limited,NSI,Financial Services,in_market,INR,"Plot No. I-4, Gurugram, 122001, India"
REDINGTON.NS,Redington Limited,NSI,Technology,in_market,INR,"Redington Tower, Chennai, 600091, India"
REDTAPE.NS,REDTAPE Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. 08, Sector 90, Noida, 201301, India"
REFEX.NS,Refex Industries Limited,NSI,Energy,in_market,INR,"No.313, Refex Towers, Chennai, 600034, India"
REG,Regency Centers Corporation,NMS,Real Estate,us_market,USD,"One Independent Drive, Jacksonville, FL, 32202-5019, United States"
REGAAL.NS,REGAAL.NS,NSI,Consumer Defensive,in_market,INR,"D2/2, Block EP & GP, Kolkata, 700091, India"
REGENCERAM.NS,Regency Ceramics Limited,NSI,Industrials,in_market,INR,"Plot No.83, Hyderabad, 500033, India"
REGN,"Regeneron Pharmaceuticals, Inc.",NMS,Healthcare,us_market,USD,"777 Old Saw Mill River Road, Tarrytown, NY, 10591-6707, United States"
RELAXO.NS,Relaxo Footwears Limited,NSI,Consumer Cyclical,in_market,INR,"Aggarwal City Square, New Delhi, 110085, India"
RELCHEMQ.NS,Reliance Chemotex Industries Limited,NSI,Consumer Cyclical,in_market,INR,"27, Jolly Maker Chambers No. 2, Mumbai, 400 021, India"
RELIABLE.NS,Reliable Data Services Limited,NSI,Technology,in_market,INR,"C-69 & 70, Sector-2, Noida, 201301, India"
RELIANCE.NS,Reliance Industries Limited,NSI,Energy,in_market,INR,"Maker Chambers IV, Mumbai, 400021, India"
RELIGARE.NS,Religare Enterprises Limited,NSI,Financial Services,in_market,INR,"Max House, New Delhi, 110020, India"
RELINFRA.NS,Reliance Infrastructure Limited,NSI,Utilities,in_market,INR,
RELTD.NS,Ravindra Energy Limited,NSI,Technology,in_market,INR,
REMSONSIND.NS,Remsons Industries Limited,NSI,Consumer Cyclical,in_market,INR,
RENUKA.NS,Shree Renuka Sugars Limited,NSI,Consumer Defensive,in_market,INR,
REPCOHOME.NS,Repco Home Finance Limited,NSI,Financial Services,in_market,INR,
REPL.NS,Rudrabhishek Enterprises Limited,NSI,Industrials,in_market,INR,
REPRO.NS,Repro India Limited,NSI,Industrials,in_market,INR,
RESPONIND.NS,Responsive Industries Limited,NSI,Basic Materials,in_market,INR,
RETAIL.NS,JHS Svendgaard Retail Ventures Limited,NSI,Consumer Defensive,in_market,INR,
RF,Regions Financial Corporation,NYQ,Financial Services,us_market,USD,"1900 Fifth Avenue North, Birmingham, AL, 35203, United States"
RGL.NS,Renaissance Global Limited,NSI,Consumer Cyclical,in_market,INR,
RHFL.NS,Reliance Home Finance Limited,NSI,Financial Services,in_market,INR,
RHIM.NS,RHI Magnesita India Limited,NSI,Industrials,in_market,INR,
RHL.NS,Robust Hotels Limited,NSI,Consumer Cyclical,in_market,INR,
RICOAUTO.NS,Rico Auto Industries Limited,NSI,Consumer Cyclical,in_market,INR,
RIIL.NS,Reliance Industrial Infrastructure Limited,NSI,Industrials,in_market,INR,
RISHABH.NS,Rishabh Instruments Limited,NSI,Technology,in_market,INR,
RITCO.NS,Ritco Logistics Limited,NSI,Industrials,in_market,INR,
RITES.NS,RITES Limited,NSI,Industrials,in_market,INR,
RJF,"Raymond James Financial, Inc.",NYQ,Financial Services,us_market,USD,"880 Carillon Parkway, Saint Petersburg, FL, 33716, United States"
RKDL.NS,Ravi Kumar Distilleries Limited,NSI,Consumer Defensive,in_market,INR,
RKEC.NS,RKEC Projects Limited,NSI,Industrials,in_market,INR,
RKFORGE.NS,Ramkrishna Forgings Limited,NSI,Industrials,in_market,INR,
RKSWAMY.NS,RKSWAMY.NS,NSI,Communication Services,in_market,INR,
RL,Ralph Lauren Corporation,NYQ,Consumer Cyclical,us_market,USD,"650 Madison Avenue, New York, NY, 10022, United States"
RMD,ResMed Inc.,NYQ,Healthcare,us_market,USD,"9001 Spectrum Center Boulevard, San Diego, CA, 92123, United States"
RMDRIP.NS,RMDRIP.NS,NSI,Industrials,in_market,INR,
RML.NS,Rane (Madras) Limited,NSI,Consumer Cyclical,in_market,INR,
RNBDENIMS.NS,R & B Denims Limited,NSI,Consumer Cyclical,in_market,INR,
ROHLTD.NS,Royal Orchid Hotels Limited,NSI,Consumer Cyclical,in_market,INR,
ROK,"Rockwell Automation, Inc.",NYQ,Industrials,us_market,USD,"1201 South Second Street, Milwaukee, WI, 53204, United States"
ROL,"Rollins, Inc.",NYQ,Consumer Cyclical,us_market,USD,"2170 Piedmont Road, N.E., Atlanta, GA, 30324, United States"
ROLEXRINGS.NS,Rolex Rings Limited,NSI,Industrials,in_market,INR,
ROLLT.NS,Rollatainers Limited,NSI,Real Estate,in_market,INR,
ROLTA.NS,Rolta India Limited,NSI,Technology,in_market,INR,
ROML.NS,Raj Oil Mills Limited,NSI,Consumer Defensive,in_market,INR,
ROP,"Roper Technologies, Inc.",NMS,Technology,us_market,USD,"6496 University Parkway, Sarasota, FL, 34240, United States"
ROSSARI.NS,Rossari Biotech Limited,NSI,Basic Materials,in_market,INR,
ROSSELLIND.NS,Rossell India Limited,NSI,Industrials,in_market,INR,
ROSSTECH.NS,Rossell Techsys Limited,NSI,Industrials,in_market,INR,
ROST,"Ross Stores, Inc.",NMS,Consumer Cyclical,us_market,USD,"5130 Hacienda Drive, Dublin, CA, 94568-7579, United States"
ROTO.NS,Roto Pumps Limited,NSI,Industrials,in_market,INR,
ROUTE.NS,Route Mobile Limited,NSI,Communication Services,in_market,INR,
RPEL.NS,Raghav Productivity Enhancers Limited,NSI,Basic Materials,in_market,INR,
RPGLIFE.NS,RPG Life Sciences Limited,NSI,Healthcare,in_market,INR,
RPOWER.NS,Reliance Power Limited,NSI,Utilities,in_market,INR,
RPPINFRA.NS,R.P.P. Infra Projects Limited,NSI,Industrials,in_market,INR,
RPPL.NS,Rajshree Polypack Limited,NSI,Consumer Cyclical,in_market,INR,
RPSGVENT.NS,RPSG Ventures Limited,NSI,Technology,in_market,INR,
RPTECH.NS,Rashi Peripherals Limited,NSI,Technology,in_market,INR,
RRKABEL.NS,R R Kabel Limited,NSI,Industrials,in_market,INR,
RSG,"Republic Services, Inc.",NYQ,Industrials,us_market,USD,"18500 North Allied Way, Phoenix, AZ, 85054, United States"
RSSOFTWARE.NS,R S Software (India) Limited,NSI,Technology,in_market,INR,
RSWM.NS,RSWM Limited,NSI,Consumer Cyclical,in_market,INR,
RSYSTEMS.NS,R Systems International Limited,NSI,Technology,in_market,INR,
RTNINDIA.NS,RattanIndia Enterprises Limited,NSI,Consumer Cyclical,in_market,INR,
RTNPOWER.NS,RattanIndia Power Limited,NSI,Utilities,in_market,INR,
RTX,RTX Corporation,NYQ,Industrials,us_market,USD,"1000 Wilson Boulevard, Arlington, VA, 22209, United States"
RUBFILA.NS,Rubfila International Limited,NSI,Basic Materials,in_market,INR,
RUBYMILLS.NS,The Ruby Mills Limited,NSI,Consumer Cyclical,in_market,INR,
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSI,Industrials,in_market,INR,
RUCHIRA.NS,Ruchira Papers Limited,NSI,Basic Materials,in_market,INR,
RUPA.NS,Rupa & Company Limited,NSI,Consumer Cyclical,in_market,INR,
RUSHIL.NS,Rushil Décor Limited,NSI,Consumer Cyclical,in_market,INR,
RUSTOMJEE.NS,Keystone Realtors Limited,NSI,Real Estate,in_market,INR,
RVHL.NS,Ravinder Heights Limited,NSI,Real Estate,in_market,INR,
RVNL.NS,Rail Vikas Nigam Limited,NSI,Industrials,in_market,INR,
RVTH.NS,Revathi Equipment India Limited,NSI,Industrials,in_market,INR,
RVTY,"Revvity, Inc.",NYQ,Healthcare,us_market,USD,"77 4th Avenue, Waltham, MA, 02451, United States"
S&SPOWER.NS,S&S Power Switchgear Limited,NSI,Industrials,in_market,INR,
SABEVENTS.NS,SAB Events & Governance Now Media Limited,NSI,Communication Services,in_market,INR,
SABTNL.NS,SABTNL.NS,NSI,Communication Services,in_market,INR,
SADBHAV.NS,Sadbhav Engineering Limited,NSI,Industrials,in_market,INR,
SADBHIN.NS,Sadbhav Infrastructure Project Limited,NSI,Industrials,in_market,INR,
SADHNANIQ.NS,Sadhana Nitro Chem Limited,NSI,Basic Materials,in_market,INR,
SAFARI.NS,Safari Industries (India) Limited,NSI,Consumer Cyclical,in_market,INR,
SAGARDEEP.NS,Sagardeep Alloys Limited,NSI,Basic Materials,in_market,INR,
SAGCEM.NS,Sagar Cements Limited,NSI,Basic Materials,in_market,INR,
SAGILITY.NS,Sagility Limited,NSI,Healthcare,in_market,INR,
SAHYADRI.NS,Sahyadri Industries Limited,NSI,Industrials,in_market,INR,
SAIL.NS,Steel Authority of India Limited,NSI,Basic Materials,in_market,INR,
SAILIFE.NS,SAILIFE.NS,NSI,Healthcare,in_market,INR,
SAKAR.NS,Sakar Healthcare Limited,NSI,Healthcare,in_market,INR,"406, Silver Oaks Comm. Complex, Ahmedabad, 380007, India"
SAKHTISUG.NS,Sakthi Sugars Limited,NSI,Consumer Defensive,in_market,INR,"180, Race Course Road, Coimbatore, 641018, India"
SAKSOFT.NS,Saksoft Limited,NSI,Technology,in_market,INR,"Global Infocity Park, Chennai, 600096, India"
SAKUMA.NS,Sakuma Exports Limited,NSI,Consumer Defensive,in_market,INR,"A-301, Aurus Chambers, Mumbai, 400013, India"
SALASAR.NS,Salasar Techno Engineering Limited,NSI,Basic Materials,in_market,INR,"A-301-320, Tower-A, Noida, 201309, India"
SALONA.NS,Salona Cotspin Limited,NSI,Consumer Cyclical,in_market,INR,"No. 9, Ramalinga Nagar, Coimbatore, 641011, India"
SALSTEEL.NS,S.A.L. Steel Limited,NSI,Basic Materials,in_market,INR,"Shah Alloys Corporate House, Gandhinagar, 382721, India"
SALZERELEC.NS,Salzer Electronics Limited,NSI,Industrials,in_market,INR,"Samichettipalayam, Coimbatore, 641047, India"
SAMBHAAV.NS,Sambhaav Media Limited,NSI,Communication Services,in_market,INR,"Sambhaav House, Ahmedabad, 380015, India"
SAMBHV.NS,SAMBHV.NS,NSI,Basic Materials,in_market,INR,"Office No. 501 to 511, Raipur, 492001, India"
SAMHI.NS,SAMHI Hotels Limited,NSI,Consumer Cyclical,in_market,INR,"Building 10 C, Cyber City, Gurugram, 122002, India"
SAMMAANCAP.NS,Sammaan Capital Limited,NSI,Financial Services,in_market,INR,"1st Floor, Tower 3A, Gurugram, 122 004, India"
SAMPANN.NS,Sampann Utpadan India Limited,NSI,Basic Materials,in_market,INR,"Survey No. 54/B,, Vadodara, 391520, India"
SANATHAN.NS,SANATHAN.NS,NSI,Consumer Cyclical,in_market,INR,"Trade World Building, Mumbai, 400013, India"
SANCO.NS,Sanco Industries Limited,NSI,Industrials,in_market,INR,"D-161, Surajmal Vihar, New Delhi, 110092, India"
SANDESH.NS,The Sandesh Limited,NSI,Communication Services,in_market,INR,"Sandesh Bhavan, Ahmedabad, 380054, India"
SANDHAR.NS,Sandhar Technologies Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. 13, Gurugram, 122002, India"
SANDUMA.NS,The Sandur Manganese & Iron Ores Limited,NSI,Basic Materials,in_market,INR,"Sandur House, Bengaluru, 560080, India"
SANGAMIND.NS,Sangam (India) Limited,NSI,Consumer Cyclical,in_market,INR,"Sangam House, Bhilwara, 311001, India"
SANGHIIND.NS,Sanghi Industries Limited,NSI,Basic Materials,in_market,INR,"Adani Corporate House, Ahmedabad, 382421, India"
SANGHVIMOV.NS,Sanghvi Movers Limited,NSI,Industrials,in_market,INR,"Survey No. 92, Pune, 411033, India"
SANGINITA.NS,Sanginita Chemicals Limited,NSI,Basic Materials,in_market,INR,"Shalin Complex, Gandhinagar, 382011, India"
SANOFI.NS,Sanofi India Limited,NSI,Healthcare,in_market,INR,"Sanofi House, Mumbai, 400072, India"
SANOFICONR.NS,SANOFICONR.NS,NSI,Healthcare,in_market,INR,"Unit 1104, 11th Floor, Mumbai, 400079, India"
SANSERA.NS,Sansera Engineering Limited,NSI,Consumer Cyclical,in_market,INR,"Plant 7, Plot No. 143/A, Bengaluru, 560105, India"
SANSTAR.NS,SANSTAR.NS,NSI,Basic Materials,in_market,INR,"Sanstar House, Ahmedabad, 380007, India"
SANWARIA.NS,Sanwaria Consumer Limited,NSI,Consumer Defensive,in_market,INR,"Office Hall No.1, Bhopal, 462016, India"
SAPPHIRE.NS,Sapphire Foods India Limited,NSI,Consumer Cyclical,in_market,INR,"702, Prism Tower, Mumbai, 400062, India"
SARDAEN.NS,Sarda Energy & Minerals Limited,NSI,Basic Materials,in_market,INR,"Industrial Growth Center, Raipur, 493 111, India"
SAREGAMA.NS,Saregama India Limited,NSI,Communication Services,in_market,INR,"Spencer Building, Mumbai, 400036, India"
SARLAPOLY.NS,Sarla Performance Fibers Limited,NSI,Consumer Cyclical,in_market,INR,"304, Arcadia, Mumbai, 400021, India"
SARVESHWAR.NS,Sarveshwar Foods Limited,NSI,Consumer Defensive,in_market,INR,"B-612, Mumbai, 400059, India"
SASKEN.NS,Sasken Technologies Limited,NSI,Technology,in_market,INR,"139/25, Ring Road, Bengaluru, 560071, India"
SASTASUNDR.NS,Sastasundar Ventures Limited,NSI,Healthcare,in_market,INR,"Azimganj House, Kolkata, 700017, India"
SATIA.NS,Satia Industries Limited,NSI,Basic Materials,in_market,INR,"Malout – Muktsar Road, Sri Muktsar Sahib, 152032, India"
SATIN.NS,Satin Creditcare Network Limited,NSI,Financial Services,in_market,INR,"Plot No. 492, Gurugram, 122016, India"
SAURASHCEM.NS,Saurashtra Cement Limited,NSI,Basic Materials,in_market,INR,"N. K. Mehta International House, Mumbai, 400 020, India"
SBAC,SBA Communications Corporation,NMS,Real Estate,us_market,USD,"8051 Congress Avenue, Boca Raton, FL, 33487-1307, United States"
SBC.NS,SBC Exports Limited,NSI,Industrials,in_market,INR,"House No. 20, Mirzapur, 231307, India"
SBCL.NS,Shivalik Bimetal Controls Limited,NSI,Industrials,in_market,INR,"Eros Corporate Tower, New Delhi, 110019, India"
SBFC.NS,SBFC Finance Limited,NSI,Financial Services,in_market,INR,"Unit No. 103, C&B Square, Mumbai, 400059, India"
SBGLP.NS,Suratwwala Business Group Limited,NSI,Real Estate,in_market,INR,"4/38 Sumangal Building Office No. 2, Pune, 411004, India"
SBICARD.NS,SBI Cards and Payment Services Limited,NSI,Financial Services,in_market,INR,"Tower-B, Infinity Towers, Gurugram, 122002, India"
SBILIFE.NS,SBI Life Insurance Company Limited,NSI,Financial Services,in_market,INR,"Natraj, M. V. Road, Mumbai, 400069, India"
SBIN.NS,State Bank of India,NSI,Financial Services,in_market,INR,"State Bank Bhavan, Corporate Centre, Mumbai, 400021, India"
SBUX,Starbucks Corporation,NMS,Consumer Cyclical,us_market,USD,"2401 Utah Avenue South, Seattle, WA, 98134, United States"
SCHAEFFLER.NS,Schaeffler India Limited,NSI,Consumer Cyclical,in_market,INR,"Amar Sadanand Tech Park, Pune, 411045, India"
SCHAND.NS,S Chand And Company Limited,NSI,Communication Services,in_market,INR,"A-27, Mohan Co-Operative Ind. Est, New Delhi, 110044, India"
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,NSI,Industrials,in_market,INR,"Tower C, Gurugram, 122002, India"
SCHW,The Charles Schwab Corporation,NYQ,Financial Services,us_market,USD,"3000 Schwab Way, Westlake, TX, 76262, United States"
SCI.NS,The Shipping Corporation of India Limited,NSI,Industrials,in_market,INR,"Shipping House, Mumbai, 400021, India"
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,NSI,Real Estate,in_market,INR,"Shipping House, Mumbai, 400021, India"
SCODATUBES.NS,Scoda Tubes Limited,NSI,Basic Materials,in_market,INR,"Survey No. 1566/1, Ahmedabad, 382740, India"
SCPL.NS,Sheetal Cool Products Limited,NSI,Consumer Defensive,in_market,INR,"G.I.D.C. Estate, Amreli, 365601, India"
SDBL.NS,Som Distilleries & Breweries Limited,NSI,Consumer Defensive,in_market,INR,"SOM House, Bhopal, 462011, India"
SEAMECLTD.NS,Seamec Limited,NSI,Industrials,in_market,INR,"A-901-905, 215 Atrium, Mumbai, 400093, India"
SECMARK.NS,SecMark Consultancy Limited,NSI,Industrials,in_market,INR,"Plot No 36/ 227, RDP-10, Mumbai, 400067, India"
SECURKLOUD.NS,SecureKloud Technologies Limited,NSI,Technology,in_market,INR,"Bascon Futura SV IT Park, Chennai, 600017, India"
SEJALLTD.NS,Sejal Glass Limited,NSI,Industrials,in_market,INR,"173/174, Sejal Encasa, Mumbai, 400067, India"
SELAN.NS,Selan Exploration Technology Limited,NSI,Energy,in_market,INR,"Imperia Mindspace, Gurugram, 122012, India"
SELMC.NS,SEL Manufacturing Company Limited,NSI,Consumer Cyclical,in_market,INR,"274, Dhandari Khurd, Ludhiana, 141014, India"
SEMAC.NS,Semac Construction Limited,NSI,Industrials,in_market,INR,"Plot No. 505, Udyog Vihar, Gurugram, 122016, India"
SENCO.NS,Senco Gold Limited,NSI,Consumer Cyclical,in_market,INR,"Diamond Prestige, Kolkata, 700017, India"
SENORES.NS,SENORES.NS,NSI,Healthcare,in_market,INR,"South Tower, Ahmedabad, 380054, India"
SEPC.NS,SEPC Limited,NSI,Industrials,in_market,INR,"No. 53/20, Chennai, 600006, India"
SEQUENT.NS,Sequent Scientific Limited,NSI,Healthcare,in_market,INR,"Dosti Pinnacle, Mumbai, 400604, India"
SERVOTECH.NS,Servotech Renewable Power System Limited,NSI,Industrials,in_market,INR,"806, Crown Heights, New Delhi, 110085, India"
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,NSI,Basic Materials,in_market,INR,"Pallipalayam, Erode, 638007, India"
SETCO.NS,Setco Automotive Limited,NSI,Consumer Cyclical,in_market,INR,"54A, Tardeo Road, Mumbai, 400034, India"
SETUINFRA.NS,Setubandhan Infrastructure Limited,NSI,Industrials,in_market,INR,"The Exchange, Nashik, 422002, India"
SEYAIND.NS,Seya Industries Limited,NSI,Basic Materials,in_market,INR,"T-14, MIDC, Tarapur, Palghar, 401506, India"
SFL.NS,Sheela Foam Limited,NSI,Consumer Cyclical,in_market,INR,"Sleepwell Tower, Noida, 201301, India"
SGFIN.NS,SG Finserve Limited,NSI,Financial Services,in_market,INR,"36, Kaushambi, Ghaziabad, 201010, India"
SGIL.NS,Synergy Green Industries Limited,NSI,Industrials,in_market,INR,"392, E Ward, Kolhapur, 416001, India"
SGL.NS,STL Global Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. 207-208, Faridabad, 121004, India"
SGLTL.NS,SGLTL.NS,NSI,Industrials,in_market,INR,"PNR High Nest, 10th Floor, Hyderabad, 500085, India"
SGMART.NS,SGMART.NS,NSI,N/A,in_market,INR,
SHAH.NS,Shah Metacorp Limited,NSI,Basic Materials,in_market,INR,"Mrudul Tower, Ahmedabad, 380009, India"
SHAHALLOYS.NS,Shah Alloys Limited,NSI,Basic Materials,in_market,INR,"Shah Alloys Corporate House, Gandhinagar, 382721, India"
SHAILY.NS,Shaily Engineering Plastics Limited,NSI,Basic Materials,in_market,INR,"Survey no. 364/366,, Vadodara, 391780, India"
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,NSI,Industrials,in_market,INR,"Plot No. 401, 402 & 413, Pithampur, 454774, India"
SHALBY.NS,Shalby Limited,NSI,Healthcare,in_market,INR,"B-301 & 302, Mondeal Heights, Ahmedabad, 380015, India"
SHALPAINTS.NS,Shalimar Paints Limited,NSI,Basic Materials,in_market,INR,"Plot no. A-184 and A-185, Thane, 400604, India"
SHANKARA.NS,Shankara Building Products Limited,NSI,Consumer Cyclical,in_market,INR,"No. 21/1 & 35-A-1,Hosur Main Road, Bengaluru, 560100, India"
SHANTI.NS,Shanti Overseas (India) Limited,NSI,Consumer Defensive,in_market,INR,"203, N.M. Verge, Indore, 452003, India"
SHANTIGEAR.NS,Shanthi Gears Limited,NSI,Industrials,in_market,INR,"304-A, Trichy Road, Coimbatore, 641005, India"
SHANTIGOLD.NS,SHANTIGOLD.NS,NSI,Consumer Cyclical,in_market,INR,"Plot No A-51, 2nd Fl to 7th Fl, MIDC, Mumbai, 400093, India"
SHARDACROP.NS,Sharda Cropchem Limited,NSI,Basic Materials,in_market,INR,"Prime Business Park, Mumbai, 400056, India"
SHARDAMOTR.NS,Sharda Motor Industries Limited,NSI,Consumer Cyclical,in_market,INR,"D-188, Okhla Industrial Area, New Delhi, 110020, India"
SHAREINDIA.NS,Share India Securities Limited,NSI,Financial Services,in_market,INR,"A-15, Sector-64, Noida, 201301, India"
SHEKHAWATI.NS,Shekhawati Industries Limited,NSI,Consumer Cyclical,in_market,INR,"A Wing, Express Zone, Mumbai, 400097, India"
SHEMAROO.NS,Shemaroo Entertainment Limited,NSI,Communication Services,in_market,INR,"Shemaroo House, Plot No. 18, Mumbai, 400059, India"
SHILPAMED.NS,Shilpa Medicare Limited,NSI,Healthcare,in_market,INR,"Shilpa House, Raichur, 584135, India"
SHIVALIK.NS,Shivalik Rasayan Limited,NSI,Basic Materials,in_market,INR,"1506, Chiranjiv Tower, New Delhi, 110019, India"
SHIVAMAUTO.NS,Shivam Autotech Limited,NSI,Consumer Cyclical,in_market,INR,"Tower A, Emaar Digital Greens, Gurugram, 122102, India"
SHIVAMILLS.NS,Shiva Mills Limited,NSI,Consumer Cyclical,in_market,INR,"249-A, Bye-Pass Road, Coimbatore, 641 043, India"
SHIVATEX.NS,Shiva Texyarn Limited,NSI,Consumer Cyclical,in_market,INR,"Sri Vari Kikani Center, Coimbatore, 641002, India"
SHK.NS,S H Kelkar and Company Limited,NSI,Basic Materials,in_market,INR,"Lal Bahadur Shastri Marg, Mumbai, 400080, India"
SHOPERSTOP.NS,Shoppers Stop Limited,NSI,Consumer Cyclical,in_market,INR,"Umang Tower, Mumbai, 400064, India"
SHRADHA.NS,Shradha Infraprojects Limited,NSI,Real Estate,in_market,INR,"Shradha House, Nagpur, 440001, India"
SHREDIGCEM.NS,Shree Digvijay Cement Company Limited,NSI,Basic Materials,in_market,INR,"P.O. Digvijaygram, Jamnagar, 361 140, India"
SHREECEM.NS,Shree Cement Limited,NSI,Basic Materials,in_market,INR,"21, Strand Road, Kolkata, 700001, India"
SHREEJISPG.NS,SHREEJISPG.NS,NSI,Industrials,in_market,INR,"Shreeji House, Jamnagar, 361001, India"
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,NSI,Basic Materials,in_market,INR,"Office No. 301/302, Atlanta Center, Mumbai, 400063, India"
SHREERAMA.NS,Shree Rama Multi-Tech Limited,NSI,Consumer Cyclical,in_market,INR,"Block No. 1557, Moti-Bhoyan, Kalol, 382721, India"
SHRENIK.NS,Shrenik Limited,NSI,Basic Materials,in_market,INR,"1009, 10th Floor, Ahmedabad, 380015, India"
SHREYANIND.NS,Shreyans Industries Limited,NSI,Basic Materials,in_market,INR,"Chandigarh Road, Ludhiana, 141123, India"
SHRIPISTON.NS,Shriram Pistons & Rings Limited,NSI,Consumer Cyclical,in_market,INR,"Himalaya House, New Delhi, 110001, India"
SHRIRAMFIN.NS,Shriram Finance Limited,NSI,Financial Services,in_market,INR,"Wockhardt Towers, Mumbai, 400051, India"
SHRIRAMPPS.NS,Shriram Properties Limited,NSI,Real Estate,in_market,INR,"Shriram House, No. 31, 2nd Main, Bengaluru, 560080, India"
SHW,The Sherwin-Williams Company,NYQ,Basic Materials,us_market,USD,"101 West Prospect Avenue, Cleveland, OH, 44115-1075, United States"
SHYAMCENT.NS,Shyam Century Ferrous Limited,NSI,Basic Materials,in_market,INR,"Century House, Kolkata, 700088, India"
SHYAMMETL.NS,Shyam Metalics and Energy Limited,NSI,Basic Materials,in_market,INR,"CPT Colony, Kolkata, 700088, India"
SHYAMTEL.NS,Shyam Telecom Limited,NSI,Technology,in_market,INR,"A-60, Naraina Industrial Area, New Delhi, 110028, India"
SICALLOG.NS,Sical Logistics Limited,NSI,Industrials,in_market,INR,"South India House, 73, Chennai, 600001, India"
SIEMENS.NS,Siemens Limited,NSI,Industrials,in_market,INR,"Birla Aurora, Mumbai, 400030, India"
